account_id,type_id,status_id,customer_id,branch_id,account_number,balance,date_opened,date_closed
1409,2,1,679,4,GB07AKRE80264639608929,44157.39,2017-08-19,NULL
1410,2,1,657,4,GB66LZAU37625904721740,8010.21,2018-12-10,NULL
1411,2,1,275,9,GB47CZIB49669184947107,31540.77,2019-10-04,NULL
1412,2,3,1069,6,GB56DSEA32004436503702,33034.07,2022-09-08,NULL
1413,1,2,410,10,GB16LIKC06257397151226,15443.03,2024-02-05,NULL
1414,2,1,268,3,GB88HORX09822444600872,23390.51,2022-06-07,NULL
1415,1,3,928,11,GB83RJOD06633177139244,23252.07,2016-10-04,NULL
1416,5,3,833,3,GB80WSFK76308756375452,24070.71,2021-03-13,NULL
1417,4,1,924,9,GB34ERDU25852063357053,45058.69,2020-12-05,NULL
1418,1,1,275,12,GB59YXYV28820375910017,39869.61,2016-06-18,NULL
1419,2,1,10,3,GB06BLVN25386614154444,40678.92,2016-09-08,NULL
1420,2,3,678,11,GB95WGMT40751579574436,22595.36,2023-01-28,NULL
1421,4,3,752,7,GB25YKCS57930162233221,48468.15,2016-07-21,NULL
1422,5,2,739,6,GB19CRKG54991070548807,35556.32,2017-01-06,NULL
1423,4,3,980,2,GB28RNGQ93624655375711,29927.15,2020-06-03,NULL
1424,2,2,1171,4,GB58UUPE61505544683750,4215.02,2023-07-26,NULL
1425,2,1,784,11,GB57REJU97899644126167,44254.44,2022-08-31,NULL
1426,2,3,661,4,GB91JIRD13284503738754,29886.34,2019-11-21,NULL
1427,1,1,1089,1,GB64VKVD50205064153204,13660.16,2022-07-07,NULL
1428,4,3,343,8,GB90ETZD56026318011012,46992.43,2019-03-11,NULL
1429,3,3,193,10,GB36ZTBE06585599425360,14401.17,2022-02-04,NULL
1430,3,1,410,1,GB77ULBF17147484384602,21143.16,2020-04-17,NULL
1431,4,2,106,7,GB51HRUD97477420376838,22786.25,2019-03-27,NULL
1432,1,1,118,11,GB81LURA42420140206263,2233.93,2021-05-03,NULL
1433,1,3,703,3,GB94JTFI57284124042013,10636.48,2017-02-16,NULL
1434,3,2,624,3,GB61BOAJ47011845219672,7229.96,2020-01-02,NULL
1435,3,1,714,1,GB10STFQ73920390154943,44010.17,2016-09-25,NULL
1436,3,3,471,5,GB71ABQT55348962670947,38026.49,2020-10-19,NULL
1437,1,1,893,7,GB58RVYU58566300410397,28846.33,2023-06-04,NULL
1438,5,1,68,11,GB80GEVO29508812566543,3526.55,2020-04-21,NULL
1439,4,1,954,4,GB41ALCG09441157336940,12545.93,2020-11-15,NULL
1440,1,2,162,6,GB78YFFG38799194760047,15291.38,2025-03-03,NULL
1441,1,3,581,10,GB90JGUE90016286864486,44857.88,2025-04-11,NULL
1442,5,2,425,6,GB21LTUL92993701249462,8148.77,2020-03-22,NULL
1443,3,2,382,7,GB81NGRV37963691301880,11103.02,2017-05-31,NULL
1444,3,2,166,9,GB85MAVQ14724239126129,47177.01,2024-07-19,NULL
1445,1,2,570,6,GB64MTGM25131081398641,7741.08,2019-07-20,NULL
1446,5,3,73,3,GB11SGQJ25457907385479,5089.43,2015-12-19,NULL
1447,3,2,218,6,GB58PZBU11337014047097,44967.16,2020-08-05,NULL
1448,5,3,410,5,GB84ULRE84843537190192,40064.55,2020-03-10,NULL
1449,1,1,336,11,GB20NDTW35061577079864,15845.79,2018-04-06,NULL
1450,3,1,911,12,GB82ETAW45280503684796,35437.35,2025-07-05,NULL
1451,1,3,1089,2,GB71XTKM57003740608627,31939.27,2022-11-13,NULL
1452,3,1,276,3,GB56WCHZ08347426809905,2111.59,2023-11-22,NULL
1453,1,2,81,8,GB18WKIG95037914103981,3165.13,2025-07-02,NULL
1454,2,2,81,7,GB95OMDT86667297283678,17870.55,2019-07-15,NULL
1455,1,1,238,12,GB17SNSF33986566727088,11195.24,2022-07-16,NULL
1456,1,1,743,8,GB13KHUW05472921212938,19604.61,2017-01-02,NULL
1457,4,1,414,2,GB71XXEU79090732143821,12830.73,2023-10-20,NULL
1458,2,3,218,12,GB68TMPR28465306779141,7214.15,2017-07-14,NULL
1459,1,3,631,9,GB14WZZK32437815438607,47546.74,2020-01-18,NULL
1460,4,2,796,1,GB13KVBL19491311009842,46337.27,2017-09-25,NULL
1461,1,3,597,3,GB65ZCJY59432778958633,34448.56,2025-07-14,NULL
1462,5,1,714,10,GB27MNWX84165931331440,48034.85,2021-07-29,NULL
1463,1,3,769,11,GB07HKRA58546534995827,29063.45,2018-04-30,NULL
1464,2,3,1010,12,GB77CIKN71163278021926,15473.61,2016-11-22,NULL
1465,5,1,349,4,GB76IZWN82459695016000,22883.94,2025-06-03,NULL
1466,4,2,798,8,GB56JRIA62917535280583,26522.91,2023-05-04,NULL
1467,1,1,252,5,GB51FJYV19831162591440,14558.99,2016-06-04,NULL
1468,2,3,916,12,GB82KVHE95673731948250,2138.27,2017-03-03,NULL
1469,3,1,93,3,GB28VLRY12454617226946,24057.27,2023-06-01,NULL
1470,2,3,288,10,GB25UWRN91587121511539,18396.25,2022-01-28,NULL
1471,2,1,1086,8,GB43BNSD65575005463518,29814.99,2020-05-20,NULL
1472,4,3,379,6,GB96ZPRK86993547304814,6756.05,2016-02-13,NULL
1473,3,1,143,3,GB08LIFG57771334103364,8125.74,2017-11-14,NULL
1474,4,3,580,3,GB74EXBI49107922655383,17210.42,2022-03-27,NULL
1475,1,1,812,10,GB60SEXF65393176675581,5578.42,2020-12-22,NULL
1476,2,2,966,7,GB11UWDW76041137745822,34377.86,2018-11-30,NULL
1477,1,2,904,9,GB62ZGFU84304704830613,17242.89,2019-07-04,NULL
1478,5,1,705,9,GB18TGBC10334313944252,37173.73,2023-02-19,NULL
1479,4,3,509,3,GB98KVCY73189886517875,1284.36,2020-05-03,NULL
1480,4,3,901,10,GB59IVEV38849934485423,46459.56,2016-12-24,NULL
1481,2,1,636,11,GB68QXRV81086245021494,49733.7,2024-03-22,NULL
1482,5,2,743,6,GB68ZACR87314618425622,49682.14,2025-07-10,NULL
1483,2,1,205,7,GB56EMFR17828622590319,23992.0,2022-01-21,NULL
1484,4,2,659,1,GB59XQDT36232892780402,21549.56,2021-08-15,NULL
1485,4,1,469,12,GB45CVGR44340223758890,16947.8,2019-09-27,NULL
1486,4,3,554,2,GB26QHUA99669356677360,1716.08,2019-11-02,NULL
1487,4,1,868,6,GB41BFMG17013979841481,30410.91,2024-02-01,NULL
1488,1,3,1152,10,GB31LDZS40415284107287,42675.02,2020-06-18,NULL
1489,5,2,1,5,GB61KDLQ74139630104778,49941.12,2023-12-07,NULL
1490,1,2,206,12,GB26DOFH52251540622424,35603.99,2016-10-13,NULL
1491,4,1,1077,2,GB36QPGK15619569434940,12780.79,2018-10-20,NULL
1492,2,2,323,1,GB08FEBQ07845282211576,49421.56,2021-10-13,NULL
1493,4,1,892,8,GB45AHSZ46638469832935,43119.52,2016-06-04,NULL
1494,5,1,1087,5,GB55ACFH05677007034716,35092.11,2016-11-05,NULL
1495,1,1,714,2,GB82WJBV48555724069048,47009.71,2021-06-29,NULL
1496,5,3,1144,12,GB08YVHV52267768617294,47965.23,2024-08-30,NULL
1497,2,1,1150,2,GB21FIHJ83438075419933,45562.56,2020-03-12,NULL
1498,4,2,1065,6,GB71SBGA67748015037967,44811.27,2020-01-09,NULL
1499,5,3,152,7,GB69FGDG76575299858602,26456.37,2016-10-05,NULL
1500,5,1,328,8,GB48JJLX51404165019247,49122.64,2024-01-15,NULL
1501,1,2,361,6,GB64XOTR92680689626985,1847.01,2024-01-30,NULL
1502,3,2,185,10,GB52SKWC61666084571232,31803.29,2025-05-21,NULL
1503,1,3,948,7,GB49QHBM06868044397064,1694.72,2021-02-01,NULL
1504,4,3,685,5,GB53LLWF81098046903543,4351.23,2021-04-20,NULL
1505,3,1,919,7,GB02JQUD28190388682638,28252.83,2022-03-06,NULL
1506,1,3,657,8,GB34XLRS12708626418436,5847.27,2021-03-28,NULL
1507,3,1,337,8,GB04XYSI71029467820143,45103.67,2017-07-25,NULL
1508,1,3,358,10,GB05SSFF16186407017376,2795.66,2021-07-18,NULL
1509,3,2,1164,2,GB93YMYR95082701223390,25114.29,2024-01-26,NULL
1510,5,1,246,3,GB51NRWD89867033015644,21183.96,2017-03-08,NULL
1511,5,1,1064,4,GB34VTVB30722837618448,44773.22,2016-06-06,NULL
1512,3,1,284,7,GB12IJQT98993860645604,26908.94,2024-09-06,NULL
1513,4,3,1096,9,GB23ZAYU01625442090677,21962.14,2024-03-19,NULL
1514,1,1,955,8,GB06VDHV16477812657243,49503.24,2020-12-17,NULL
1515,3,1,252,11,GB44ZGOD03410295221193,20576.95,2024-04-28,NULL
1516,2,1,245,2,GB25YRJC31202377616136,23010.13,2024-10-31,NULL
1517,3,3,773,8,GB22ORCB74418754424201,2044.54,2022-02-26,NULL
1518,3,2,201,9,GB04PRRV71987537072923,30020.66,2019-09-12,NULL
1519,2,1,917,10,GB93ESXW21088326601387,33177.35,2025-05-04,NULL
1520,1,3,114,3,GB80RLTE22254669843137,27545.3,2025-01-17,NULL
1521,3,1,74,4,GB21JYYH82702077534486,4002.05,2021-10-03,NULL
1522,2,3,868,4,GB67XHPA87157381237078,21005.12,2023-07-07,NULL
1523,5,3,21,4,GB14DSGF80332872741615,15162.49,2016-05-20,NULL
1524,5,3,624,12,GB90CTFJ36516204553077,30957.42,2021-04-30,NULL
1525,1,1,370,2,GB27BPTW81674987896800,12204.93,2018-07-22,NULL
1526,2,1,1128,5,GB68KCUK77277559294606,41499.72,2022-08-22,NULL
1527,5,3,807,1,GB94XSWI13583096790677,48940.09,2018-12-05,NULL
1528,3,3,866,10,GB59WRJJ07236347907735,39046.71,2019-12-16,NULL
1529,1,2,676,11,GB91PFRD82593918227743,4836.04,2024-07-09,NULL
1530,4,2,583,2,GB31MPAJ41781031000660,4194.88,2019-05-30,NULL
1531,1,2,1091,7,GB49DGOW58673210943200,48411.18,2025-02-20,NULL
1532,4,2,679,5,GB62EZEJ45411852395415,2039.0,2018-12-24,NULL
1533,4,1,242,2,GB16DASJ36424252974832,26662.85,2020-03-28,NULL
1534,5,3,1146,5,GB22KTGO90259182893799,39924.26,2021-12-14,NULL
1535,2,2,904,12,GB11CSBK86498607192426,48937.16,2020-06-09,NULL
1536,4,1,1057,9,GB12KSJZ60631029486351,41578.67,2021-02-22,NULL
1537,5,1,702,9,GB56PKLJ00432721754259,515.78,2015-09-02,NULL
1538,3,3,365,9,GB19IGDI55031725129827,36860.54,2021-09-14,NULL
1539,2,2,763,1,GB89DPSG71638558857181,8450.62,2015-11-13,NULL
1540,2,1,773,10,GB54IQMD45593670322254,27747.43,2019-05-09,NULL
1541,4,1,1007,8,GB27DSSN54610148580016,31191.98,2019-03-11,NULL
1542,2,3,298,9,GB25ZBIN86096292165379,16279.55,2019-08-15,NULL
1543,2,2,767,5,GB45GIAO11559664572930,16480.46,2017-08-08,NULL
1544,1,1,51,11,GB13MORL46490715329910,18731.15,2023-01-16,NULL
1545,2,2,99,9,GB07SDLP70236277422731,6760.12,2020-12-18,NULL
1546,4,3,425,8,GB63MRWP84302209518453,19452.63,2019-03-08,NULL
1547,1,1,671,3,GB54YNQI59993318136400,39279.76,2018-05-01,NULL
1548,3,2,734,8,GB92OEVE00669012264719,41473.36,2023-06-20,NULL
1549,1,2,1012,8,GB69HXCX22933950717408,20109.28,2015-12-03,NULL
1550,3,2,604,9,GB98KPVA21395187485927,20407.61,2023-12-22,NULL
1551,2,1,608,2,GB12VXXC58387707272426,9714.27,2015-09-19,NULL
1552,2,3,192,12,GB40LOUI80010648579863,18657.79,2016-11-17,NULL
1553,2,3,1150,10,GB37EBVS20735596038596,2310.03,2024-02-09,NULL
1554,4,1,401,11,GB22WXZI69853923502772,9452.14,2023-07-03,NULL
1555,5,1,1147,5,GB80CYOV45902226972301,46502.36,2023-07-10,NULL
1556,2,2,168,7,GB81OWOG64236543187981,19395.53,2025-03-30,NULL
1557,5,1,561,1,GB72KMEG83225571819404,24057.44,2024-07-04,NULL
1558,5,2,802,8,GB32CSGZ76014589124965,6648.98,2017-07-19,NULL
1559,5,2,117,11,GB86UASD99302345820107,41426.91,2019-10-25,NULL
1560,4,3,916,11,GB27AIXM55783800354408,38158.78,2022-11-26,NULL
1561,1,3,398,6,GB58GMDG67263727282485,32834.37,2020-09-07,NULL
1562,1,2,173,6,GB34KJOU92135021720247,49045.93,2019-03-20,NULL
1563,4,2,433,11,GB91MZHH73538895946264,22655.86,2022-05-31,NULL
1564,3,1,571,9,GB29XBAD54629383670621,17987.92,2021-05-23,NULL
1565,3,3,256,1,GB77SYCD94060698665249,3970.82,2015-10-14,NULL
1566,4,2,311,12,GB54VSXK21928410551159,49409.73,2018-02-05,NULL
1567,3,2,490,12,GB69JVAK31248404560186,2012.12,2020-09-15,NULL
1568,1,3,592,3,GB03QSAM75558915830725,42393.21,2015-12-07,NULL
1569,1,1,628,8,GB08MYCX76613871981244,5773.7,2021-03-17,NULL
1570,4,2,540,11,GB48INSH30236658546911,14890.06,2017-02-06,NULL
1571,4,3,682,11,GB11RFYP39124686006044,6533.88,2021-08-25,NULL
1572,1,3,60,9,GB81TQOO60783934896553,407.31,2025-02-02,NULL
1573,2,1,552,5,GB18RWJF37928245139722,46187.27,2016-04-08,NULL
1574,2,2,585,2,GB21CDND57218506050153,44008.17,2025-07-16,NULL
1575,4,1,962,7,GB81ZPHB13691008695201,21469.3,2021-06-18,NULL
1576,2,3,849,1,GB24GVKD11104533625071,7578.86,2017-11-21,NULL
1577,1,3,1131,6,GB11ESNJ56200170813704,36967.27,2020-12-27,NULL
1578,5,3,500,6,GB39EIUQ87839491136680,42136.01,2017-05-23,NULL
1579,3,1,930,12,GB03BVPC50740504561347,33679.9,2022-09-02,NULL
1580,3,1,151,4,GB04PIWX63253867176181,45580.4,2023-07-18,NULL
1581,4,2,13,7,GB89ALOY37474521523303,32832.8,2019-09-07,NULL
1582,2,1,762,6,GB94ZAAS54595076009326,34786.4,2024-10-23,NULL
1583,4,1,1124,8,GB70CGJQ28634199418869,38416.27,2017-07-07,NULL
1584,5,3,1139,9,GB52ERBP15892548845817,31012.37,2021-06-05,NULL
1585,2,3,584,7,GB17MFJL91459066717614,41614.19,2020-03-09,NULL
1586,5,1,88,12,GB54HSVM38769010409639,15560.25,2022-06-21,NULL
1587,1,2,546,10,GB69TYRQ27872143878789,37796.58,2017-07-05,NULL
1588,1,3,231,11,GB82MOOY45823445221169,42645.26,2018-01-09,NULL
1589,4,1,477,11,GB68ONRZ19822521186748,6352.79,2015-08-23,NULL
1590,1,2,617,6,GB65VDZW28857500798714,8607.93,2021-05-11,NULL
1591,2,3,341,3,GB17MTMP43754322077621,26201.7,2022-05-18,NULL
1592,5,3,596,12,GB05DCNP87920108935844,8479.09,2022-03-19,NULL
1593,1,2,135,9,GB46WCQS02711185738854,34481.85,2016-04-19,NULL
1594,3,1,539,11,GB64MZUR16843897362630,35468.31,2017-03-05,NULL
1595,1,3,1030,6,GB53HBEZ47562165232354,20054.62,2025-04-02,NULL
1596,4,1,1124,12,GB90ITBV80960868799782,49952.64,2018-03-19,NULL
1597,5,3,683,3,GB20OUVL01792695046674,1835.42,2019-07-13,NULL
1598,2,2,119,1,GB40EEUJ44866334455976,10734.87,2023-07-22,NULL
1599,2,1,402,12,GB43IHJF85901852321661,33575.88,2024-04-11,NULL
1600,3,2,321,6,GB81GLAJ76240655098708,24949.4,2018-12-09,NULL
1601,4,1,1021,3,GB91WPNC54025813289766,46411.53,2025-03-04,NULL
1602,4,3,782,1,GB65NDAP70881227506138,41020.36,2022-08-05,NULL
1603,3,3,1135,4,GB60ZUEE56694248407651,3893.51,2018-01-04,NULL
1604,4,2,485,2,GB54LUNB90618939696741,21187.07,2016-11-25,NULL
1605,5,3,604,10,GB92JMUG76259048584769,48630.86,2019-09-19,NULL
1606,1,3,119,3,GB14ELND61202295681306,47039.6,2021-10-06,NULL
1607,4,2,501,1,GB74LXAV91132543098249,6181.5,2025-02-15,NULL
1608,2,3,197,9,GB86DBMH18715713395546,19844.0,2025-04-25,NULL
1609,3,3,1123,3,GB47JCVU72378250605271,1388.32,2020-03-13,NULL
1610,5,2,122,3,GB63QVJT73633642546347,3527.03,2019-01-20,NULL
1611,4,1,634,9,GB37VXBN25798409259458,9989.22,2019-01-28,NULL
1612,4,2,371,10,GB83DKQM71862992633148,471.99,2020-11-04,NULL
1613,4,3,206,2,GB88KLFU19355733050775,31637.28,2019-07-11,NULL
1614,2,1,722,3,GB24TYFR98756097772898,25243.9,2016-09-03,NULL
1615,3,3,513,10,GB06TPXN48024169643557,6008.32,2015-10-07,NULL
1616,1,1,274,4,GB44BTYZ14675143356360,30755.45,2020-08-21,NULL
1617,1,1,127,1,GB45JXBZ45920315323001,47907.0,2023-06-19,NULL
1618,5,1,500,6,GB07DEUO31906370602621,26160.57,2019-02-28,NULL
1619,5,1,108,3,GB53RDUM92510500685470,39727.56,2021-07-04,NULL
1620,5,2,619,5,GB38TBAK30121810071364,47946.67,2022-02-19,NULL
1621,2,3,1092,10,GB02VRCP20483159752397,16489.84,2023-06-23,NULL
1622,4,3,664,4,GB71WWQA54424486566859,38319.09,2015-11-09,NULL
1623,3,3,375,8,GB58VPWV79017963747500,24285.79,2021-05-16,NULL
1624,1,2,437,9,GB55CDQK07909962056515,40958.32,2018-07-14,NULL
1625,4,2,1119,6,GB15UIBJ22073596416831,23377.5,2020-12-11,NULL
1626,4,3,435,5,GB26UIKX72563190034558,16959.64,2022-10-05,NULL
1627,2,1,145,10,GB40ELHG51752584314481,8515.92,2020-09-14,NULL
1628,2,1,917,8,GB29IVVI42481485542237,6050.46,2020-11-04,NULL
1629,2,2,900,11,GB59ONOO25903205310624,2921.22,2019-06-30,NULL
1630,3,2,353,1,GB32WKXQ53472436093367,951.0,2017-12-23,NULL
1631,2,2,549,4,GB18OMCM33849724507595,48958.55,2021-10-14,NULL
1632,5,2,791,7,GB23KSUX41516514101370,9757.83,2025-01-12,NULL
1633,5,3,635,8,GB20JOZA88564427120820,37403.99,2018-03-03,NULL
1634,1,2,625,7,GB90UCNW95066082880754,41419.07,2025-03-17,NULL
1635,3,1,532,6,GB49VVVL33516337574289,10983.12,2019-02-13,NULL
1636,5,3,459,3,GB31DSFU75872251971257,42777.71,2018-11-26,NULL
1637,2,1,917,6,GB17CKXQ04250254226991,23502.53,2016-07-09,NULL
1638,5,3,519,12,GB37NSHE72223274985269,1058.87,2025-07-06,NULL
1639,5,1,301,6,GB80IHCR59974135890415,19563.88,2020-05-07,NULL
1640,1,2,856,7,GB76FZTV03052564182418,3117.06,2017-03-11,NULL
1641,2,2,860,5,GB45ZMHZ91686075049590,17860.77,2017-12-11,NULL
1642,1,1,409,6,GB43KMCE59890416690023,28994.25,2017-11-20,NULL
1643,3,3,437,2,GB41EBWA08197351589014,18272.72,2023-03-02,NULL
1644,4,3,539,2,GB54KKZU78956311709874,30712.35,2022-04-13,NULL
1645,4,2,188,4,GB82FUUA03498344848150,14186.65,2016-12-31,NULL
1646,5,1,1188,12,GB66HYZU25344972044166,13319.27,2021-03-12,NULL
1647,5,3,719,4,GB64KFPX56122381191474,1844.64,2019-09-22,NULL
1648,1,1,815,7,GB27ALEW72049633810883,5046.58,2017-07-25,NULL
1649,4,2,263,12,GB65UZKD15994389513351,4638.5,2016-02-15,NULL
1650,4,1,919,11,GB07KXTN76689223319504,11515.6,2025-03-22,NULL
1651,5,3,114,12,GB35XDDK25073771734849,48247.87,2021-02-28,NULL
1652,5,1,529,9,GB27DTAW93081995852802,45171.89,2023-12-19,NULL
1653,1,3,441,5,GB15LPGK89599155582260,9350.24,2016-03-01,NULL
1654,2,2,527,8,GB98CTEK84897910800311,40070.6,2023-05-08,NULL
1655,4,1,361,7,GB35MNIC75383208026900,9549.37,2022-11-20,NULL
1656,5,1,376,9,GB08JMJZ37616177832633,5366.5,2020-06-24,NULL
1657,3,3,239,2,GB80MZOO25020351643379,37500.39,2025-02-04,NULL
1658,2,3,325,2,GB13RFEM50329022611940,48524.7,2025-01-17,NULL
1659,2,3,1040,12,GB58NCCF87127779063748,5474.25,2021-09-19,NULL
1660,5,1,744,10,GB69EJKA33160426388548,16350.41,2024-08-30,NULL
1661,4,3,286,3,GB58DVJJ20722110257421,4159.98,2018-01-16,NULL
1662,4,2,1175,7,GB33SXKV32390128530524,33266.91,2020-01-10,NULL
1663,5,2,192,12,GB23WRVI71964910301745,3542.76,2024-08-15,NULL
1664,3,1,597,12,GB16JHSN22439987628857,21015.87,2016-09-27,NULL
1665,4,2,1131,4,GB39BGLL19193769567232,22031.67,2023-02-21,NULL
1666,5,1,978,7,GB64UWPI30538448954574,35801.1,2017-09-21,NULL
1667,4,3,585,12,GB34MSKO91332250038026,15520.11,2022-10-13,NULL
1668,2,2,1001,8,GB24WREB89569547312679,16089.46,2015-10-04,NULL
1669,5,1,45,6,GB20SOWP98072261764847,33218.17,2018-09-26,NULL
1670,3,3,933,2,GB74PQUG82163674750102,100.48,2023-03-26,NULL
1671,3,2,63,5,GB44YKYW27724508169452,24280.05,2022-02-02,NULL
1672,3,2,73,6,GB05HDPR00734896438758,47519.85,2018-11-21,NULL
1673,3,3,942,5,GB86IWRU59761271769136,28477.41,2024-10-25,NULL
1674,2,2,390,4,GB45KCHC00512580895950,3285.32,2018-08-08,NULL
1675,2,2,277,4,GB89AGZS06483201635506,28612.09,2023-01-27,NULL
1676,3,3,744,8,GB61HERQ16681531689298,40545.24,2015-10-21,NULL
1677,2,2,605,12,GB59UMMU01668637612478,22344.78,2021-05-30,NULL
1678,4,3,447,2,GB20NNLC07966841230757,32072.76,2021-08-11,NULL
1679,2,2,887,11,GB76MMJA51340320287639,13089.71,2017-10-30,NULL
1680,3,1,435,1,GB11JITM81534336910682,39020.46,2020-09-17,NULL
1681,3,2,188,8,GB63TFAY36147003151531,440.11,2022-10-22,NULL
1682,3,3,246,6,GB04KKBR85589800659160,8484.92,2018-08-23,NULL
1683,1,3,181,1,GB42ZBAA09723294169300,34319.63,2019-09-21,NULL
1684,4,2,581,2,GB81MNAS81065457615583,28037.62,2021-10-07,NULL
1685,2,2,1049,7,GB97WOCS64879109912948,48530.15,2023-08-10,NULL
1686,1,1,1055,5,GB83BRNW84529181181545,30404.29,2022-09-21,NULL
1687,3,1,786,11,GB31MYGY20677088692088,22093.45,2023-02-07,NULL
1688,3,3,631,1,GB35FBOB55048946861323,31811.84,2021-06-14,NULL
1689,2,2,478,3,GB75ISLF06758530060747,24571.41,2016-01-27,NULL
1690,4,2,1152,7,GB10QSUY68506104454553,21493.6,2022-02-15,NULL
1691,1,2,489,6,GB58BQRY94218997884565,10753.03,2024-02-08,NULL
1692,1,2,928,8,GB30CGKH33913514030544,17022.72,2017-09-11,NULL
1693,5,1,1189,6,GB88HSBJ30032569027747,43306.56,2024-06-01,NULL
1694,4,1,516,10,GB15NYSV38671864514094,39958.28,2018-06-28,NULL
1695,1,2,951,5,GB97JAWV30155178712963,39728.02,2021-10-03,NULL
1696,4,1,562,9,GB38XFHF25600196543091,37666.85,2016-02-09,NULL
1697,2,3,209,9,GB44NNIW33869088552383,48526.14,2023-04-14,NULL
1698,4,3,877,5,GB84AUGF23317348284932,39014.68,2017-08-24,NULL
1699,3,3,376,2,GB80BXCV70336686923588,42672.71,2019-08-12,NULL
1700,5,3,604,8,GB70FQWS83519330655904,49348.49,2022-11-27,NULL
1701,5,2,797,7,GB45UDLN95432750754499,45024.12,2024-02-04,NULL
1702,3,3,87,12,GB91WUVT11001497477805,8687.12,2020-08-20,NULL
1703,4,3,1163,7,GB23OSNN08951189670656,42479.17,2024-02-20,NULL
1704,2,3,835,5,GB25SHYD62893602536183,4799.47,2025-08-09,NULL
1705,2,3,459,1,GB97EUAK76729286949984,14761.2,2018-02-21,NULL
1706,2,1,299,6,GB36WMOE47057908992548,23934.6,2023-04-13,NULL
1707,4,1,802,10,GB17LQOF74447889995968,44132.94,2018-06-11,NULL
1708,3,3,841,5,GB64KXJB31082057688059,20465.6,2024-09-21,NULL
1709,4,1,904,1,GB48ZQBU60788076113444,22839.13,2018-10-07,NULL
1710,5,3,589,10,GB52SFMK42724927350307,20109.48,2016-06-27,NULL
1711,5,3,92,5,GB15YEYB66075763069810,47108.34,2017-06-14,NULL
1712,2,3,543,6,GB33AAER97131181179500,39767.27,2021-06-21,NULL
1713,3,2,554,10,GB42THPF81732561486306,44259.12,2024-03-01,NULL
1714,1,1,328,10,GB67VEXC36482791981582,36721.3,2017-08-07,NULL
1715,1,1,330,5,GB83BSXH97773256285120,18780.45,2017-05-23,NULL
1716,1,2,241,6,GB92AKJD06163227182140,39999.11,2020-08-19,NULL
1717,4,1,585,9,GB19AGFU05482351803490,1986.34,2016-05-13,NULL
1718,1,1,572,5,GB46SIDV68613153609302,36915.97,2019-12-17,NULL
1719,3,3,932,12,GB90MNDQ25237960672238,15202.43,2016-08-16,NULL
1720,2,1,357,2,GB13EBJI35888738115876,6277.72,2021-04-16,NULL
1721,4,3,455,9,GB65NSQO33470674201778,28504.01,2024-06-29,NULL
1722,3,3,133,8,GB09XYDD11580193328494,19361.62,2015-11-11,NULL
1723,2,1,178,10,GB63REWW62917044130554,40142.12,2023-11-29,NULL
1724,4,2,311,8,GB12KEUP15501508165253,8055.87,2024-06-10,NULL
1725,4,2,1173,4,GB93BVBJ80501444939107,36801.9,2023-01-30,NULL
1726,3,2,319,7,GB34HXJV14323015909401,43109.45,2018-12-27,NULL
1727,1,3,590,12,GB19JJRH36284706880655,1513.8,2016-11-22,NULL
1728,1,3,73,2,GB80VZEZ77447894269928,41158.54,2022-04-24,NULL
1729,2,2,63,5,GB41LOWO35007741923885,18967.69,2015-10-03,NULL
1730,2,3,1120,2,GB34LDOE87268836778020,26880.27,2015-09-18,NULL
1731,1,3,345,4,GB51CION86703090186883,41205.35,2016-07-11,NULL
1732,3,3,283,10,GB31WWCE91399351031172,20492.92,2018-07-17,NULL
1733,3,1,175,1,GB74NZEA54329900129505,13280.16,2023-01-06,NULL
1734,5,2,1140,7,GB77PMRL25221554903629,48983.3,2019-10-30,NULL
1735,4,2,477,1,GB16WZUR32459838429187,48455.26,2020-09-21,NULL
1736,4,2,361,9,GB15BHYX14118981182484,31822.79,2021-05-27,NULL
1737,5,2,1116,5,GB63MEGL79636015090183,1802.62,2016-12-12,NULL
1738,1,3,564,4,GB66CVXJ83099033989640,8418.32,2018-07-09,NULL
1739,5,2,934,8,GB23XARP31992037434478,2589.28,2017-11-23,NULL
1740,2,3,354,12,GB47RINT24257116558574,24190.41,2019-04-14,NULL
1741,3,1,170,12,GB31EMIS58163543985315,46450.06,2024-06-19,NULL
1742,1,2,1019,6,GB94AIUY30619946898836,36724.59,2018-06-03,NULL
1743,1,2,226,9,GB33DKGD40778713184879,9690.42,2021-07-11,NULL
1744,3,1,845,11,GB72BZAD60770238309723,20857.66,2020-08-03,NULL
1745,1,2,210,1,GB53DYST24822042516874,19617.56,2022-12-11,NULL
1746,3,1,1007,10,GB43HCFI80586368815097,15022.38,2024-10-03,NULL
1747,2,1,430,1,GB47LWTM17643504089964,18989.23,2025-02-11,NULL
1748,3,2,354,10,GB18NQLP34119132127048,6358.28,2018-01-17,NULL
1749,2,2,589,7,GB86HLUJ57271759391407,28243.86,2021-10-04,NULL
1750,1,3,398,12,GB50MTJV61205742671917,46875.18,2022-12-18,NULL
1751,5,3,733,12,GB67ZYXD97259720904232,27900.32,2019-11-20,NULL
1752,3,1,519,6,GB10DOGA89686127858092,32073.04,2016-08-16,NULL
1753,4,1,1079,3,GB18WYZG44099068752555,26689.1,2016-08-05,NULL
1754,4,1,4,2,GB79DRKF37969138835462,17946.75,2023-09-18,NULL
1755,3,1,948,7,GB84ECWU54837080853879,3575.2,2018-12-30,NULL
